age,gender,total_purchases,avg_order_value,days_since_last_purchase,membership_level,used_voucher,satisfaction_score,will_return
29,Nữ,2,1057000.0,16,Vàng,1,3,1
21,Nữ,8,765000.0,9,Đồng,1,4,0
26,Nam,2,669000.0,3,Đồng,1,2,1
24,Nam,2,731000.0,4,Bạc,1,5,1
38,Nữ,2,770000.0,3,Bạc,1,5,1
23,Nam,4,771000.0,5,Bạc,1,2,1
28,Nam,6,834000.0,4,Vàng,1,4,1
31,Nam,2,793000.0,3,Bạc,1,4,1
35,Nữ,2,777000.0,4,Bạc,1,2,1
26,Nam,2,775000.0,3,Đồng,1,2,1
21,Nữ,2,790000.0,3,Bạc,1,3,0
43,Nam,2,1004000.0,3,Vàng,1,2,1
28,Nam,2,1004000.0,9,Vàng,1,4,1
29,Nữ,2,735000.0,1,Bạc,1,2,1
45,Nữ,4,1142000.0,9,Kim Cương,1,2,1
37,Nữ,3,788000.0,3,Bạc,1,2,1
42,Nữ,8,890000.0,8,Bạc,1,2,1
31,Nam,2,855000.0,10,Vàng,1,4,1
41,Nam,15,1199000.0,8,Kim Cương,1,5,1
31,Nữ,2,747000.0,5,Bạc,1,2,1
26,Nam,2,653000.0,4,Đồng,1,4,1
22,Nam,2,864000.0,2,Bạc,1,2,0
22,Nữ,2,706000.0,4,Đồng,1,2,1
37,Nam,8,692000.0,2,Đồng,1,5,1
25,Nam,2,782000.0,3,Bạc,1,2,1
39,Nam,2,701000.0,1,Đồng,1,2,0
36,Nữ,2,882000.0,1,Bạc,1,4,1
22,Nữ,2,675000.0,3,Đồng,1,3,0
22,Nữ,2,786000.0,1,Bạc,1,2,0
33,Nam,5,881000.0,12,Vàng,1,2,1
38,Nữ,2,790000.0,3,Bạc,1,2,1
22,Nữ,2,833000.0,3,Bạc,1,3,0
25,Nữ,2,699000.0,1,Bạc,1,2,0
22,Nữ,3,761000.0,3,Đồng,1,3,1
23,Nam,3,807000.0,3,Đồng,1,5,0
24,Nữ,2,774000.0,1,Đồng,1,3,1
28,Nam,2,689000.0,1,Đồng,1,4,1
35,Nữ,2,870000.0,4,Vàng,1,3,1
29,Nam,2,670000.0,3,Bạc,1,5,1
46,Nữ,2,948000.0,3,Vàng,1,4,1
23,Nam,6,715000.0,3,Đồng,1,3,1
28,Nữ,2,918000.0,8,Bạc,1,2,1
38,Nữ,2,817000.0,8,Vàng,1,4,1
38,Nam,2,742000.0,1,Đồng,1,3,1
24,Nữ,2,832000.0,1,Vàng,1,3,1
30,Nam,2,835000.0,2,Bạc,1,2,1
29,Nữ,6,1045000.0,12,Kim Cương,1,5,1
27,Nữ,2,790000.0,3,Đồng,1,4,1
21,Nam,2,762000.0,1,Đồng,1,4,0
33,Nam,2,906000.0,3,Vàng,1,4,1
25,Nam,2,732000.0,8,Bạc,1,5,1
35,Nam,3,761000.0,18,Bạc,1,5,1
27,Nam,4,811000.0,10,Đồng,1,3,1
23,Nam,2,678000.0,1,Đồng,1,4,0
24,Nam,2,795000.0,1,Bạc,1,5,0
27,Nữ,9,767000.0,6,Bạc,1,2,1
33,Nam,2,741000.0,1,Bạc,1,4,1
27,Nữ,7,810000.0,4,Vàng,1,5,1
23,Nam,4,910000.0,3,Vàng,1,2,0
26,Nữ,2,847000.0,5,Vàng,1,2,1
25,Nam,12,919000.0,3,Vàng,1,3,0
35,Nam,2,737000.0,9,Bạc,1,4,1
25,Nữ,2,709000.0,3,Đồng,1,2,1
27,Nữ,2,802000.0,1,Bạc,1,3,1
44,Nam,8,1172000.0,9,Kim Cương,1,2,1
39,Nam,2,854000.0,1,Đồng,1,3,0
44,Nam,16,1085000.0,3,Kim Cương,1,3,1
23,Nam,8,812000.0,8,Vàng,1,3,1
30,Nữ,2,791000.0,4,Bạc,1,2,1
29,Nam,2,860000.0,9,Vàng,1,2,1
37,Nam,2,937000.0,8,Vàng,1,3,1
25,Nữ,2,1077000.0,1,Vàng,1,4,0
38,Nam,3,862000.0,8,Bạc,1,3,1
32,Nam,2,773000.0,8,Bạc,1,2,1
20,Nam,2,819000.0,3,Đồng,1,5,0
30,Nam,7,1183000.0,1,Kim Cương,1,3,1
21,Nữ,2,792000.0,1,Đồng,1,5,0
28,Nữ,2,795000.0,3,Bạc,1,2,1
39,Nữ,2,698000.0,3,Đồng,1,2,1
42,Nam,2,1182000.0,4,Kim Cương,1,2,1
26,Nữ,2,786000.0,3,Bạc,1,4,1
34,Nam,2,1246000.0,12,Kim Cương,1,3,1
18,Nữ,3,715000.0,3,Bạc,1,4,1
38,Nam,2,756000.0,9,Bạc,1,5,1
40,Nữ,2,803000.0,8,Bạc,1,2,1
21,Nữ,2,648000.0,2,Đồng,1,3,0
39,Nam,2,1132000.0,6,Kim Cương,1,3,1
29,Nam,2,756000.0,3,Bạc,1,3,1
37,Nam,2,957000.0,8,Vàng,1,3,1
22,Nữ,4,780000.0,3,Bạc,1,3,1
20,Nam,2,895000.0,3,Bạc,1,4,0
25,Nữ,2,728000.0,4,Bạc,1,5,1
23,Nam,2,674000.0,1,Đồng,1,2,1
46,Nữ,2,924000.0,9,Vàng,1,3,1
30,Nữ,11,912000.0,3,Vàng,1,3,1
26,Nữ,2,960000.0,8,Vàng,1,5,1
23,Nữ,2,723000.0,1,Bạc,1,5,0
24,Nữ,2,748000.0,3,Đồng,1,4,0
22,Nam,2,770000.0,4,Bạc,1,2,1
25,Nam,2,718000.0,2,Đồng,1,5,1
42,Nam,3,746000.0,3,Bạc,1,3,1
39,Nam,2,977000.0,9,Vàng,1,3,1
33,Nữ,3,785000.0,2,Bạc,1,3,1
31,Nữ,2,1063000.0,9,Vàng,1,2,1
22,Nữ,3,820000.0,3,Bạc,1,2,1
27,Nam,2,840000.0,3,Bạc,1,2,1
36,Nam,2,1211000.0,1,Kim Cương,1,3,1
40,Nam,2,761000.0,1,Đồng,1,2,1
46,Nữ,5,1049000.0,4,Kim Cương,1,2,1
21,Nữ,2,793000.0,1,Bạc,1,4,0
43,Nam,7,829000.0,8,Vàng,1,4,1
31,Nữ,6,1384000.0,11,Kim Cương,1,3,1
32,Nam,2,815000.0,1,Vàng,1,2,1
21,Nam,3,844000.0,3,Bạc,1,5,0
34,Nữ,7,1275000.0,10,Kim Cương,1,2,0
34,Nữ,2,1111000.0,12,Vàng,1,2,1
43,Nữ,2,798000.0,14,Vàng,1,3,1
21,Nữ,16,743000.0,15,Bạc,1,5,0
35,Nữ,2,958000.0,9,Vàng,1,5,1
28,Nữ,3,775000.0,3,Đồng,1,2,1
37,Nữ,2,1190000.0,2,Kim Cương,1,2,1
27,Nữ,8,724000.0,8,Bạc,1,3,1
26,Nam,2,891000.0,3,Vàng,1,2,1
47,Nam,2,1006000.0,5,Vàng,1,2,1
38,Nam,2,725000.0,5,Đồng,1,4,1
45,Nữ,7,836000.0,13,Vàng,1,4,1
22,Nam,2,780000.0,1,Bạc,1,3,0
22,Nam,2,690000.0,3,Đồng,1,5,0
27,Nữ,2,771000.0,1,Đồng,1,3,1
20,Nam,2,779000.0,1,Đồng,1,4,1
31,Nam,3,745000.0,3,Bạc,1,3,1
40,Nam,8,1241000.0,8,Kim Cương,1,3,1
30,Nữ,2,771000.0,2,Bạc,1,4,1
33,Nam,8,894000.0,6,Vàng,1,5,1
25,Nữ,2,674000.0,4,Đồng,1,3,1
37,Nam,3,1253000.0,3,Kim Cương,1,2,1
43,Nữ,2,922000.0,1,Vàng,1,3,1
44,Nữ,2,794000.0,4,Bạc,1,3,1
32,Nữ,8,863000.0,3,Vàng,1,2,1
41,Nam,7,1161000.0,3,Kim Cương,1,5,1
37,Nam,2,1039000.0,1,Vàng,1,2,1
24,Nữ,2,699000.0,3,Đồng,1,2,0
23,Nữ,2,655000.0,1,Đồng,1,5,0
39,Nữ,2,908000.0,8,Bạc,1,5,1
33,Nam,3,674000.0,8,Đồng,1,3,0
24,Nam,2,874000.0,3,Vàng,1,5,0
22,Nam,2,782000.0,4,Bạc,1,5,1
22,Nam,2,959000.0,3,Vàng,1,5,1
33,Nữ,2,718000.0,9,Bạc,1,3,1
31,Nữ,2,967000.0,3,Vàng,1,3,1
35,Nam,12,1045000.0,3,Vàng,1,2,1
23,Nam,2,848000.0,3,Bạc,1,3,1
46,Nam,2,1036000.0,3,Vàng,1,4,1
23,Nữ,2,727000.0,8,Bạc,1,3,1
26,Nam,4,960000.0,3,Vàng,1,5,0
27,Nam,2,868000.0,3,Vàng,1,2,1
24,Nam,5,1052000.0,3,Vàng,1,5,0
21,Nữ,4,889000.0,9,Bạc,1,3,0
23,Nam,3,726000.0,3,Đồng,1,3,1
31,Nam,2,918000.0,5,Vàng,1,2,1
29,Nữ,2,839000.0,1,Vàng,1,2,1
21,Nam,6,758000.0,7,Bạc,1,2,0
23,Nam,2,791000.0,1,Đồng,1,3,0
20,Nam,3,789000.0,3,Đồng,1,4,0
36,Nam,14,1190000.0,8,Kim Cương,1,5,1
23,Nam,2,723000.0,1,Bạc,1,4,0
31,Nam,2,776000.0,1,Bạc,1,3,0
29,Nữ,2,808000.0,3,Bạc,1,4,1
27,Nam,2,765000.0,1,Bạc,1,2,1
42,Nam,3,1165000.0,2,Kim Cương,1,2,1
36,Nữ,5,789000.0,13,Bạc,1,3,1
40,Nam,5,1034000.0,3,Vàng,1,4,1
32,Nam,3,905000.0,3,Vàng,1,3,1
22,Nữ,2,825000.0,8,Đồng,1,2,1
22,Nữ,2,915000.0,8,Vàng,1,4,1
39,Nam,5,1184000.0,10,Kim Cương,1,3,1
32,Nam,2,890000.0,1,Vàng,1,4,1
37,Nữ,2,926000.0,2,Vàng,1,5,1
25,Nam,2,969000.0,6,Vàng,1,2,0
38,Nam,5,1253000.0,10,Kim Cương,1,3,1
23,Nữ,3,646000.0,3,Đồng,1,4,1
31,Nam,2,857000.0,4,Vàng,1,4,1
30,Nam,2,964000.0,10,Vàng,1,2,1
24,Nam,3,684000.0,3,Bạc,1,2,1
24,Nam,2,772000.0,5,Bạc,1,4,1
31,Nam,2,739000.0,3,Bạc,1,2,1
38,Nam,2,1090000.0,4,Vàng,1,4,1
26,Nam,2,709000.0,3,Bạc,1,3,1
25,Nữ,2,730000.0,2,Bạc,1,4,1
35,Nam,2,837000.0,1,Bạc,1,2,1
22,Nam,2,772000.0,3,Bạc,1,2,1
31,Nam,6,701000.0,1,Bạc,1,3,1
26,Nam,2,711000.0,3,Bạc,1,3,1
20,Nam,2,656000.0,1,Đồng,1,3,0
22,Nữ,2,933000.0,4,Vàng,1,5,0
32,Nam,2,733000.0,1,Bạc,1,2,1
24,Nam,3,679000.0,3,Bạc,1,3,0
28,Nữ,2,793000.0,4,Bạc,1,2,1
21,Nam,3,691000.0,3,Đồng,1,3,1
27,Nữ,2,898000.0,4,Bạc,1,3,1
30,Nam,2,808000.0,5,Bạc,1,3,1
26,Nữ,4,845000.0,11,Vàng,1,5,0
33,Nữ,2,1102000.0,14,Kim Cương,1,3,1
28,Nam,14,1035000.0,15,Kim Cương,1,5,0
33,Nam,2,775000.0,6,Bạc,1,5,1
27,Nam,2,667000.0,8,Đồng,1,3,1
24,Nam,2,860000.0,3,Bạc,1,4,1
21,Nữ,2,660000.0,1,Đồng,1,2,0
23,Nam,2,886000.0,8,Bạc,1,2,1
25,Nam,2,895000.0,5,Vàng,1,3,1
34,Nữ,2,752000.0,1,Bạc,1,2,1
31,Nam,7,1014000.0,3,Vàng,1,4,1
29,Nam,5,886000.0,10,Bạc,1,5,1
29,Nam,3,686000.0,3,Đồng,1,2,1
27,Nữ,2,781000.0,4,Bạc,1,3,0
27,Nữ,2,685000.0,1,Bạc,1,5,1
45,Nữ,5,1248000.0,3,Kim Cương,1,5,1
25,Nữ,2,710000.0,9,Bạc,1,2,1
25,Nam,2,872000.0,1,Đồng,1,5,1
36,Nữ,2,843000.0,3,Bạc,1,3,1
28,Nữ,4,817000.0,12,Vàng,1,2,1
21,Nam,2,692000.0,3,Bạc,1,3,1
26,Nam,2,674000.0,3,Bạc,1,3,0
43,Nữ,5,1220000.0,8,Kim Cương,1,3,1
24,Nữ,2,754000.0,4,Đồng,1,2,1
20,Nam,2,671000.0,1,Bạc,1,2,0
38,Nữ,16,1171000.0,10,Kim Cương,1,5,1
37,Nam,2,683000.0,1,Đồng,1,3,1
27,Nam,2,725000.0,5,Bạc,1,3,1
27,Nam,2,737000.0,1,Đồng,1,5,0
26,Nam,2,832000.0,4,Bạc,1,5,1
32,Nam,2,733000.0,1,Bạc,1,4,1
40,Nữ,3,1196000.0,3,Kim Cương,1,5,1
25,Nam,4,697000.0,4,Bạc,1,5,1
40,Nam,2,1236000.0,4,Kim Cương,1,4,1
29,Nam,2,927000.0,3,Vàng,1,5,1
23,Nữ,2,681000.0,1,Đồng,1,4,0
27,Nữ,2,740000.0,2,Bạc,1,3,1
31,Nam,2,713000.0,8,Bạc,1,3,1
25,Nam,9,722000.0,10,Bạc,1,3,1
35,Nam,2,935000.0,18,Bạc,1,2,1
23,Nam,3,756000.0,3,Bạc,1,2,1
38,Nam,2,816000.0,5,Vàng,1,2,1
34,Nam,2,856000.0,4,Vàng,1,5,1
47,Nam,2,852000.0,10,Bạc,1,2,1
25,Nữ,3,803000.0,3,Bạc,1,4,1
26,Nữ,2,785000.0,8,Bạc,1,3,1
30,Nữ,8,1058000.0,3,Vàng,1,5,1
27,Nam,5,699000.0,11,Bạc,1,2,1
34,Nữ,2,814000.0,4,Vàng,1,4,1
24,Nam,2,783000.0,2,Bạc,1,2,1
23,Nam,6,845000.0,8,Bạc,1,4,1
35,Nữ,2,1092000.0,1,Vàng,1,5,1
27,Nữ,5,912000.0,3,Vàng,1,2,1
22,Nam,7,697000.0,9,Đồng,1,5,1
42,Nữ,2,1006000.0,3,Vàng,1,3,1
36,Nữ,8,674000.0,8,Đồng,1,2,1
23,Nữ,2,849000.0,1,Đồng,1,4,0
24,Nữ,2,760000.0,3,Bạc,1,2,1
44,Nam,2,1194000.0,10,Kim Cương,1,2,1
25,Nam,2,814000.0,2,Vàng,1,5,1
28,Nữ,2,918000.0,9,Vàng,1,5,1
47,Nữ,2,835000.0,6,Bạc,1,2,1
36,Nam,2,1257000.0,8,Kim Cương,1,2,1
39,Nam,2,1224000.0,1,Kim Cương,1,3,1
30,Nam,2,713000.0,8,Bạc,1,4,1
37,Nam,2,662000.0,1,Đồng,1,4,1
24,Nam,2,661000.0,4,Đồng,1,3,1
23,Nam,2,792000.0,1,Vàng,1,2,1
37,Nam,2,1209000.0,1,Kim Cương,1,2,1
23,Nữ,2,1141000.0,8,Kim Cương,1,2,1
29,Nữ,2,753000.0,1,Đồng,1,3,1
36,Nam,4,1208000.0,11,Kim Cương,1,4,1
30,Nam,2,893000.0,9,Vàng,1,3,1
21,Nữ,2,691000.0,2,Bạc,1,2,1
24,Nam,2,784000.0,2,Đồng,1,3,1
23,Nam,2,661000.0,1,Đồng,1,2,0
24,Nam,3,807000.0,3,Bạc,1,2,1
28,Nữ,2,1227000.0,12,Kim Cương,1,4,0
47,Nam,16,1074000.0,1,Kim Cương,1,4,1
25,Nữ,3,799000.0,3,Bạc,1,3,0
39,Nữ,2,1226000.0,9,Kim Cương,1,4,1
28,Nữ,2,740000.0,3,Bạc,1,5,1
40,Nam,12,1410000.0,11,Kim Cương,1,4,1
45,Nam,6,931000.0,3,Vàng,1,2,1
28,Nữ,6,752000.0,11,Bạc,1,4,1
25,Nam,2,649000.0,3,Đồng,1,3,1
37,Nam,15,1239000.0,14,Kim Cương,1,5,1
27,Nam,2,724000.0,9,Bạc,1,4,1
29,Nam,3,737000.0,3,Bạc,1,3,1
31,Nữ,2,731000.0,1,Đồng,1,4,1
37,Nữ,16,952000.0,3,Vàng,1,2,1
28,Nữ,6,753000.0,13,Bạc,1,4,1
26,Nữ,2,835000.0,6,Vàng,1,2,0
23,Nam,3,719000.0,3,Bạc,1,2,1
40,Nữ,8,716000.0,8,Bạc,1,3,1
25,Nữ,2,835000.0,8,Bạc,1,3,1
23,Nữ,8,717000.0,8,Bạc,1,3,0
20,Nam,2,647000.0,3,Đồng,1,5,1
22,Nữ,3,752000.0,2,Đồng,1,4,1
27,Nam,2,839000.0,9,Bạc,1,2,1
35,Nữ,2,1203000.0,1,Kim Cương,1,4,1
31,Nữ,16,1173000.0,3,Kim Cương,1,4,1
49,Nam,3,671000.0,3,Đồng,1,3,1
23,Nam,2,841000.0,2,Bạc,1,3,0
26,Nam,2,735000.0,4,Bạc,1,5,0
24,Nữ,7,743000.0,8,Bạc,1,2,1
29,Nữ,2,822000.0,8,Vàng,1,3,1
39,Nữ,6,705000.0,8,Bạc,1,5,1
20,Nữ,8,794000.0,6,Vàng,1,2,1
39,Nữ,2,1165000.0,3,Kim Cương,1,5,1
27,Nam,2,886000.0,3,Vàng,1,4,0
36,Nam,8,970000.0,3,Vàng,1,4,0
22,Nữ,2,1141000.0,9,Vàng,1,5,1
34,Nam,2,725000.0,8,Bạc,1,3,1
23,Nữ,10,1015000.0,3,Vàng,1,3,1
32,Nam,12,807000.0,10,Bạc,1,4,1
21,Nữ,3,654000.0,3,Đồng,1,4,0
27,Nam,2,671000.0,3,Đồng,1,5,0
32,Nam,3,1197000.0,11,Kim Cương,1,3,1
46,Nữ,10,1239000.0,12,Kim Cương,1,3,1
49,Nam,8,1256000.0,8,Kim Cương,1,4,1
32,Nam,2,768000.0,1,Bạc,1,3,1
30,Nam,2,852000.0,3,Vàng,1,2,1
29,Nam,9,759000.0,9,Bạc,1,2,1
32,Nữ,2,801000.0,8,Bạc,1,5,1
29,Nam,2,716000.0,2,Bạc,1,3,1
41,Nam,2,1029000.0,11,Kim Cương,1,4,1
30,Nữ,2,861000.0,8,Vàng,1,5,1
27,Nữ,10,791000.0,7,Bạc,1,5,1
22,Nam,2,697000.0,3,Bạc,1,2,1
38,Nữ,6,945000.0,3,Vàng,1,5,0
35,Nam,2,821000.0,4,Đồng,1,4,1
29,Nữ,7,803000.0,14,Bạc,1,5,1
42,Nam,2,833000.0,9,Vàng,1,2,1
22,Nữ,2,706000.0,1,Đồng,1,2,1
43,Nữ,2,1076000.0,4,Vàng,1,4,1
22,Nữ,2,692000.0,1,Đồng,1,2,1
27,Nữ,2,767000.0,1,Bạc,1,2,1
21,Nam,2,877000.0,1,Bạc,1,2,1
37,Nam,4,1108000.0,9,Kim Cương,1,3,0
43,Nam,2,1024000.0,10,Vàng,1,4,1
28,Nữ,2,780000.0,1,Đồng,1,3,1
31,Nữ,12,919000.0,9,Vàng,1,3,1
30,Nam,8,784000.0,8,Bạc,1,3,1
22,Nữ,2,714000.0,1,Bạc,1,2,0
24,Nữ,4,833000.0,3,Bạc,1,3,0
32,Nam,2,664000.0,4,Bạc,1,3,1
31,Nữ,5,794000.0,12,Vàng,1,2,1
24,Nam,2,731000.0,5,Bạc,1,5,1
24,Nam,7,838000.0,8,Bạc,1,3,0
33,Nam,2,791000.0,5,Bạc,1,2,1
41,Nam,4,919000.0,3,Vàng,1,4,1
33,Nữ,4,800000.0,4,Bạc,1,2,1
33,Nam,2,736000.0,4,Bạc,1,3,1
29,Nam,2,930000.0,3,Vàng,1,2,1
29,Nam,2,740000.0,3,Bạc,1,4,1
32,Nam,2,1079000.0,6,Vàng,1,3,1
22,Nam,2,779000.0,3,Vàng,1,3,1
42,Nữ,2,1004000.0,3,Vàng,1,3,1
34,Nữ,2,756000.0,9,Bạc,1,3,1
18,Nữ,5,765000.0,5,Bạc,1,2,1
23,Nữ,8,687000.0,8,Đồng,1,3,0
22,Nam,2,720000.0,2,Bạc,1,2,1
33,Nữ,2,1163000.0,10,Kim Cương,1,5,1
44,Nữ,2,704000.0,5,Bạc,1,5,1
30,Nữ,2,801000.0,3,Bạc,1,3,1
30,Nam,3,880000.0,3,Vàng,1,2,1
23,Nam,2,683000.0,3,Bạc,1,2,1
23,Nam,2,709000.0,8,Bạc,1,5,1
24,Nam,2,866000.0,10,Vàng,1,5,1
21,Nam,2,852000.0,4,Bạc,1,5,0
19,Nữ,8,837000.0,8,Vàng,1,2,0
46,Nữ,13,1179000.0,8,Kim Cương,1,2,1
46,Nữ,2,1255000.0,6,Kim Cương,1,5,1
43,Nam,2,1081000.0,1,Kim Cương,1,2,1
32,Nữ,2,952000.0,3,Vàng,1,4,1
21,Nữ,2,638000.0,1,Đồng,1,3,0
27,Nữ,2,778000.0,3,Bạc,1,5,1
28,Nữ,2,1106000.0,1,Kim Cương,1,4,1
27,Nam,2,721000.0,4,Bạc,1,5,1
25,Nữ,2,635000.0,1,Đồng,1,4,0
22,Nam,2,692000.0,5,Đồng,1,5,1
31,Nam,2,841000.0,9,Bạc,1,2,1
25,Nữ,2,791000.0,3,Bạc,1,5,1
41,Nam,2,704000.0,3,Bạc,1,2,1
22,Nam,3,736000.0,3,Bạc,1,5,0
32,Nam,2,737000.0,4,Bạc,1,3,1
45,Nữ,2,811000.0,1,Đồng,1,5,1
38,Nữ,6,1174000.0,7,Kim Cương,1,3,1
22,Nữ,2,728000.0,4,Bạc,1,3,1
31,Nam,2,890000.0,3,Vàng,1,2,1
27,Nữ,2,775000.0,3,Bạc,1,4,1
34,Nam,2,663000.0,4,Đồng,1,3,1
32,Nam,2,707000.0,8,Bạc,1,3,1
25,Nam,2,1030000.0,10,Vàng,1,2,1
33,Nam,5,903000.0,3,Vàng,1,1,0
25,Nữ,2,877000.0,1,Bạc,1,5,0
21,Nữ,5,818000.0,8,Vàng,1,4,0
39,Nam,2,1032000.0,8,Vàng,1,5,1
27,Nữ,2,752000.0,3,Đồng,1,4,1
24,Nam,3,729000.0,3,Bạc,1,1,0
39,Nam,2,985000.0,3,Vàng,1,1,1
39,Nam,3,756000.0,3,Bạc,1,5,1
22,Nữ,3,728000.0,3,Bạc,1,3,0
33,Nam,5,1020000.0,9,Kim Cương,1,4,1
22,Nam,2,956000.0,3,Vàng,1,5,1
37,Nam,2,726000.0,4,Bạc,1,3,1
44,Nam,9,1126000.0,9,Kim Cương,1,4,1
39,Nam,2,838000.0,3,Vàng,1,3,1
31,Nam,2,700000.0,3,Đồng,1,3,1
35,Nam,2,719000.0,4,Bạc,1,4,1
28,Nam,2,765000.0,4,Bạc,1,5,1
28,Nam,4,837000.0,13,Bạc,1,5,1
23,Nam,3,810000.0,3,Bạc,1,3,1
37,Nữ,6,728000.0,9,Bạc,1,1,1
36,Nữ,2,748000.0,1,Bạc,1,3,1
24,Nam,2,651000.0,1,Đồng,1,3,1
62,Nam,3,932000.0,9,Bạc,1,3,1
42,Nam,2,960000.0,3,Vàng,1,4,1
29,Nam,7,1169000.0,10,Kim Cương,1,5,1
22,Nam,2,733000.0,3,Bạc,1,3,0
21,Nữ,2,764000.0,1,Bạc,1,4,0
23,Nữ,11,907000.0,11,Bạc,1,4,0
29,Nam,2,687000.0,1,Đồng,1,3,1
21,Nam,2,682000.0,1,Bạc,1,5,0
24,Nữ,2,675000.0,1,Đồng,1,4,1
36,Nam,3,1012000.0,3,Vàng,1,3,1
24,Nam,2,901000.0,3,Vàng,1,3,1
25,Nam,2,796000.0,4,Đồng,1,3,1
47,Nam,2,784000.0,3,Bạc,1,3,1
27,Nữ,2,703000.0,3,Bạc,1,4,1
35,Nữ,2,817000.0,3,Bạc,1,3,1
22,Nam,2,662000.0,1,Đồng,1,5,0
23,Nam,2,675000.0,1,Đồng,1,3,1
24,Nam,2,782000.0,4,Bạc,1,5,1
42,Nữ,2,943000.0,3,Bạc,1,5,1
25,Nữ,2,712000.0,3,Bạc,1,4,1
23,Nam,2,835000.0,8,Vàng,1,4,1
27,Nam,2,874000.0,1,Vàng,1,3,1
26,Nam,2,1150000.0,1,Vàng,1,1,1
46,Nữ,2,1228000.0,13,Kim Cương,1,1,1
23,Nam,2,686000.0,8,Đồng,1,5,0
37,Nam,15,1132000.0,18,Kim Cương,1,5,1
31,Nữ,3,953000.0,3,Vàng,1,4,1
36,Nữ,6,1126000.0,2,Kim Cương,1,4,1
28,Nữ,4,975000.0,3,Vàng,1,4,1
22,Nam,2,698000.0,3,Đồng,1,3,1
23,Nam,2,690000.0,1,Đồng,1,5,0
28,Nam,9,852000.0,7,Vàng,1,3,1
24,Nữ,8,726000.0,8,Bạc,1,3,0
40,Nam,14,1071000.0,10,Kim Cương,1,1,1
28,Nam,6,864000.0,8,Đồng,1,3,1
34,Nam,2,780000.0,1,Bạc,1,4,1
30,Nam,4,807000.0,8,Bạc,1,1,1
23,Nữ,2,921000.0,3,Vàng,1,5,1
29,Nam,2,748000.0,3,Bạc,1,4,1
35,Nam,2,783000.0,4,Đồng,1,1,1
34,Nam,14,949000.0,3,Vàng,1,1,1
31,Nam,8,770000.0,2,Bạc,1,5,1
26,Nam,6,762000.0,8,Bạc,1,3,1
33,Nam,8,1256000.0,8,Kim Cương,1,1,1
23,Nam,2,698000.0,1,Đồng,1,5,1
33,Nam,3,815000.0,3,Bạc,1,1,1
35,Nam,8,833000.0,8,Vàng,1,4,1
28,Nữ,5,838000.0,3,Đồng,1,3,1
24,Nữ,3,783000.0,6,Bạc,1,4,1
30,Nam,2,815000.0,3,Bạc,1,1,1
40,Nữ,8,831000.0,8,Vàng,1,3,1
24,Nam,2,763000.0,1,Đồng,1,3,1
27,Nam,3,815000.0,3,Vàng,1,5,1
23,Nam,7,891000.0,3,Vàng,1,5,0
32,Nam,2,774000.0,3,Bạc,1,3,1
30,Nam,2,778000.0,3,Đồng,1,5,1
24,Nam,2,891000.0,3,Vàng,1,4,1
23,Nữ,2,661000.0,1,Đồng,1,5,0
35,Nữ,2,980000.0,3,Vàng,1,1,0
23,Nam,2,735000.0,5,Bạc,1,4,0
26,Nam,2,756000.0,3,Bạc,1,5,1
40,Nữ,8,671000.0,7,Đồng,1,5,1
27,Nam,2,705000.0,1,Bạc,1,1,1
44,Nam,3,1252000.0,14,Kim Cương,1,1,1
26,Nam,3,845000.0,2,Bạc,1,1,1
22,Nữ,2,796000.0,1,Đồng,1,1,1
32,Nam,8,898000.0,3,Vàng,1,4,1
30,Nữ,2,729000.0,3,Bạc,1,4,1
30,Nữ,2,828000.0,1,Vàng,1,3,1
22,Nam,2,836000.0,6,Bạc,1,5,1
29,Nữ,2,852000.0,5,Bạc,1,3,1
33,Nam,8,844000.0,7,Vàng,1,3,1
25,Nam,2,983000.0,3,Vàng,1,1,1
42,Nam,2,1244000.0,1,Kim Cương,1,3,1
21,Nam,3,721000.0,3,Đồng,1,3,1
29,Nam,2,788000.0,3,Bạc,1,5,1
34,Nam,2,1253000.0,2,Kim Cương,1,1,1
26,Nam,7,779000.0,9,Bạc,1,3,1
28,Nam,8,787000.0,8,Bạc,1,3,1
35,Nữ,2,788000.0,3,Bạc,1,5,1
37,Nam,2,751000.0,3,Bạc,1,4,1
28,Nam,2,771000.0,2,Bạc,1,1,1
36,Nam,2,1187000.0,13,Kim Cương,1,5,1
24,Nam,2,747000.0,1,Đồng,1,4,0
25,Nữ,2,715000.0,4,Bạc,1,3,1
40,Nam,2,1000000.0,14,Vàng,1,3,1
27,Nữ,2,776000.0,3,Bạc,1,1,1
32,Nữ,2,1235000.0,11,Kim Cương,1,1,1
26,Nam,2,664000.0,2,Đồng,1,4,1
35,Nữ,2,810000.0,5,Bạc,1,5,1
38,Nam,5,780000.0,6,Bạc,1,5,1
26,Nam,2,781000.0,4,Bạc,1,5,1
31,Nữ,2,744000.0,2,Bạc,1,3,1
29,Nam,8,761000.0,3,Bạc,1,1,1
38,Nữ,2,728000.0,5,Bạc,1,5,1
32,Nam,8,782000.0,8,Bạc,1,5,1
21,Nam,2,710000.0,8,Bạc,1,5,1
27,Nam,2,747000.0,11,Bạc,1,5,1
24,Nữ,2,410000.0,1,Đồng,1,5,1
24,Nam,3,785000.0,3,Bạc,1,1,1
21,Nữ,2,645000.0,1,Đồng,1,1,0
